Id,roberta_neg,roberta_neu,roberta_pos,vader_neg,vader_neu,vader_pos,vader_compound,Score,Time,Summary,Text
40749,0.17292997,0.346031,0.48103887,0.061,0.756,0.183,0.9948,5,1314921600,"Hot Damn, This Is GREAT!","I pondered buying this product for days because of mixed reviews, many concerning the size of the ginger. I feel for those people who got scraps, but in my 24-pack I received pretty uniform cubes of a VERY good size. This is, hands down, the best crystallized ginger I've ever had except for once... and that was home-made in Hong Kong.<br /><br />First, the chunks are just the right size to be tender and sweet without being too large to enjoy as a snack. The quality of the ginger is outstanding, with a deep, fresh flavor and just the right amount of sugar. The color is a light gold, and the texture lacks the fibrous strands of mature ginger that too much crystallized ginger is made from. So, they say baby ginger, and I can attest, it must be. Because of that, the flavor is strong without being an overpowering heat, but the heat is there. I'd place it on the mild end of the ginger spectrum, which works for me, but if you want fire this isn't for you. This is one of two crystallized gingers I'd recommend, and the other is the fiery one (Reed's), but this has the better overall flavor of ginger.<br /><br />This is definitely ginger for snacking; if you want to bake with this you could, but you'd definitely need to get busy with the knife-work. If you're looking for dried ginger, this isn't that either... this is fresh, tender, and sweet-heat ginger. For tea... I could see mashing a cube or two and making something pretty terrific, but I'd probably end up eating it straight. I'm gong to buy some of the baking cut (small nuggets) for ginger snaps now, because if they're using the same ginger it's going to be amazing.<br /><br />Bottom line: while it's possible that some people received a bad package with small pieces, in 24 packs I saw minimal variation in size, and nothing I'd describe as too large or small. This is fresh as hell, not too sugared, and the quality of the ginger is out of this world. If you like ginger, I'd find it hard to imagine not falling in love with this."
229917,0.050512634,0.41672835,0.532759,0.078,0.749,0.173,0.9403,5,1212451200,"Unique product, well executed","The flavor of these nuts is similar to cinnamon toast cereal, yet they are filling and healthy, containing little sugar and almost no salt. I would deduct a star for being priced too high both here and in the supermarket, but Blue Diamond deserves credit for their restraint in using quality ingredients and in not producing a sugar encrusted candy. Now if they would only go against the trend of charging a huge markup for minimal extra processing cost...<br /><br />The other reviewer seems to think these contain lactose. The ingredients:<br />ALMONDS, EVAPORATED CANE JUICE, BROWN SUGAR, CORN MALTODEXTRIN, CINNAMON, NATURAL FLAVORS AND SALT. PEANUT FREE. MAY CONTAIN OTHER TREE NUTS. Unless OTHER TREE NUTS comes from cows, I don't think this is true."
454107,0.44361055,0.32645622,0.22993329,0.035,0.748,0.218,0.9931,5,1205280000,a nutritional shake that tastes good?,"You know, it's been a while since I've had a nutritional shake or protein drink.  When I took a fitness course in college I tried a whole bunch of different kinds... which all tasted like chalk to me. I would hold my breath and try not to gag or throw up. So because of that awful experience, I vowed to never again drink nutritional shakes.  Then Amazon came along and offered a free sample to review. I still was reluctant but decided to face my fear. Plus, I really need to get back into shape again :) The fact that it was called a ""shake"" and not a ""protein drink"" made me more hopeful. So, when I finally took my first swig of it today I was pleasantly surprised. Yeah, it actually tastes good... not to be confused with ""bearable"". It actually tastes like a nice strawberry smoothy.<br /><br />Now, I don't know exactly how good it is for you... since it tastes so good. So I can't comment on it's actual ""nutritional value"".  Oh, by the way, I drank the strawberry flavored one. So I don't know how good the other flavors are yet. One last thing to keep in mind is that it does contain Milk protein.. so if you're lactose intolerant, you may want to drink something else.  It also means you have to refrigerate it after opening.  I hope this review was helpful... bottoms up! :)"
104447,0.008249878,0.023023453,0.9687266,0.127,0.694,0.179,0.6508,5,1296777600,fpl,"The crunch, the savorriness , the lovely no time this month expiration dte. I love these chips, theyre the only chips I eat without  feeling like i over ate. The package came on time and with all that i payed for."
352251,0.0029168425,0.031575296,0.96550775,0.027,0.745,0.227,0.9901,5,1143244800,Refreshing and wholesome!,"This is Celestial Seasonings at their best-a plump bag of fresh tasty peppermint leaf, which brews up to a clean delicious cup of tea! Peppermint is one of the most enjoyable herbal teas with a naturally sweet, clean taste.<br /><br />Peppermint is an herb that has many uses in traditional herbal medicine. It is reputed to relax the muscles of the digestive system which helps relieve nausea. Peppermint combats flatulence, promotes bile flow and digestive juices, and has a mildly anesthetic effect which also eases indigestion. It is supposed to relieve anxiety and tension, soothe headaches and calm symptoms associated with the menstrual cycle.<br /><br />Celestial Seasonings gets extra points for their packaging: they utilize 100% natural recycled paperboard in their boxes and they don't package each tea bag individually. Instead they use a system of a waxed paper bag inside the box that stays shut when you fold it. It keeps the bags fresh and utilizes less packaging than individually wrapping each bag. The art they use on each box is beautiful as are the quotes and information they put on every surface."
124209,0.91728586,0.074878275,0.007835979,0.218,0.782,0.0,-0.6956,2,1347494400,Organic coffee pods,"I know organic has a different taste, but this is bad. Couldn't get even one cup down. I won't buy again."
204387,0.21196252,0.3839945,0.404043,0.061,0.84,0.1,0.7983,5,1330041600,juicy gummies - made in Germany,"Just received my first shipment of 12 of these. Felt kind of guilty ordering so many and spending $12 just on gummies, but that was the only option and the packages are not very large so they probably won't even last long until they are all eaten.<br /><br />These are soft liquid filled gummi candies made of gummi, foam and a juicy liquid filling. They are actually made by Haribo in Germany and contain no artificial colors. The flavors are orange, raspberry and mango. The raspberry ones are THE BEST and unfortunately there seem to be less of those in every package than of the other flavors - highly recommended nevertheless!<br /><br />P.S.: My kids like them too."
71637,0.02131335,0.11154245,0.8671442,0.0,0.829,0.171,0.8126,5,1200355200,Hooked,"1 1/2 years ago I quit smoking, which I assume was the right thing to do.  However, I soon became hooked on Sour Life Saver Gummies.  Now I have a new addiction to overcome.  These are awesome, why don't they make them Sugar Free"
261087,0.011711806,0.06474388,0.92354435,0.047,0.815,0.137,0.6369,5,1342224000,Cat Treats,"Toby the Catboy loves these. The price is so much more reasonable than buying them in the supermarket.  He has learned to come when I call even if there is no treat to be had.  So, cats can be trained.  Go figure."
237548,0.0045065256,0.018366573,0.9771269,0.0,0.803,0.197,0.973,5,1290988800,Best Sugar-free gum!!!,"I have been chewing this gum for about six months, and in my opinion, it is the best sugar-free gum I have ever found.  The flavor does disipate a little, but the chewing keeps going, and going, and going...  Most gums nowadays, just don't have the chewability that gums used to have, but Mentos gum beats all others hand down - it has an excellent *rebound* and can last all morning, or even longer if you don't mind parking your gum during your lunch hour - LOL!!  My favorite flavors are the<br />Watermelon and the Red Berry."
116120,0.004295693,0.015779644,0.9799246,0.0,0.701,0.299,0.8316,5,1348444800,Great Alternative to Buying at Store,"This gum arrived fresh, well packed, and ready to chew.  Much better price than the local retailer and I won't run out for a long while.  Nom nom nom"
266877,0.11626687,0.4923045,0.3914286,0.063,0.826,0.11,0.6224,5,1299456000,Not your children's graham crackers!,"Have you always liked graham crackers but felt now that you are ""grown up"" they are something you don't want to be seen eatting?  Back to Nature Golden Honey Oat Grahams solves this problem.  They have the taste of our kids graham crackers but are more of a cracker than the crumbly graham crackers we knew as kids.<br /><br />With a bit of oats and honey added to the graham cracker taste, you have the perfect adult graham cracker."
84853,0.15728697,0.56730914,0.27540383,0.036,0.873,0.091,0.7505,1,1344643200,Gerber's fruits are cooked,"I've been giving my daughter Gerber fruits, veggies, and meat as everyday-meals since she was 6 months old, thinking that she's got enough vitamins and prebiotics. However, she developed digestive problem and chronic constipation; she almost stopped gaining weight since she was 9 months old. I took her to GI and she told me that those packed fruits are all cooked! And there are additives to keep them fresh for long period of time! I started to puree fruits and veggies using Vitamix, and only use Gerber fruits&veggies when we are out and about. Now, after half a year of probiotics and wholesome food, she's slowly getting better and opens her mouth to food."
250125,0.5159746,0.38223097,0.10179451,0.076,0.819,0.105,0.8667,5,1254614400,Are We Reviewing Our Mistakes Or These Cookies?,"Wow.  So far, two two-star reviews.  One obviously had no idea what they were ordering; the other wants crispy cookies.  Hey, I'm sorry; but these reviews do nobody any good beyond reminding us to look  before ordering.<br /><br />These are chocolate-oatmeal cookies.  If you don't like that combination, don't order this type of cookie.  I find the combo quite nice, really.  The oatmeal sort of ""calms"" the rich chocolate flavor and gives the cookie sort of a coconut-type consistency.  Now let's also remember that tastes differ; so, I've given my opinion.<br /><br />Then, these are soft, chewy cookies -- as advertised.  They are not ""crispy"" cookies, or the blurb would say ""crispy,"" rather than ""chewy.""  I happen to like raw cookie dough; however, I don't see where these taste like raw cookie dough.  Both are soft, however, so is this the confusion?  And, yes, they stick together.  Soft cookies tend to do that.  They aren't individually wrapped, which would add to the cost.  Oh yeah, chocolate chip cookies tend to be somewhat sweet.<br /><br />So, if you want something hard and crisp, I suggest Nabiso's Ginger Snaps.  If you want a cookie that's soft, chewy and tastes like a combination of chocolate and oatmeal, give these a try.  I'm here to place my second order."
215057,0.004986426,0.032425832,0.9625878,0.096,0.602,0.301,0.9272,5,1305849600,Love the medley! So healthy!,Anyone who has a child that refuses veggies should try this! It's a great combo of fruit and veggies- and so easy to feed to older babies- my daughter feeds herself and NO mess! It's great for on the go. Love them!
1128,0.850954,0.14030062,0.00874541,0.091,0.856,0.053,-0.5366,1,1291248000,NOT 6 pieces.,"Even though the item says ""Pack of 6,"" I only received one. I called them up to see where the other 5 were, and they said that Amazon put it incorrectly. Seriously?? They are issuing a refund, but still. I wanted 6, which is what the item says, and instead and only getting the 1. Should we just not trust what's on Amazon now???"
489558,0.07809185,0.38808993,0.5338181,0.028,0.803,0.168,0.909,5,1268006400,One of my favorites!,"I agree with some other comments about the Tiger in that it is not as strong as you might think, like a Midgnight Magic from Timothy's or Green Mountain. Having tried many of the dark & bold blends, however, I think it is one of the nicest all-around flavors. It's got a nice, deep, complex flavor without the bitterness you find in many of the espresso blends.<br /><br />Black Tiger is always one that I order because I can drink it regularly without the harshness. It's always in the shopping cart!"
196412,0.012259993,0.07647871,0.9112613,0.067,0.701,0.232,0.8968,4,1331596800,"Truffles, dark chocolate and cocoa dusted","The cocoa-coated truffles were delicious, but I had the impression they would be a bit softer than they were. Their centers were hard dark chocolate.  Not sure why I was expecting a product different from what I received, but they were delicious regardless.  And there were so many in the one-pound gift box!"
94593,0.070183486,0.10099447,0.828822,0.145,0.795,0.06,-0.6409,5,1342310400,delicous,"I recently came across this very delicous soda at a supermarket. It is really refreshing, and is wonderful with a little shot of Hendricks cucumber infused gin.  However, this price is ridiculous, and you should be ashamed of yourself for selling it at this crazy high price. I can get it at my market for $1 a bottle!!"
503172,0.005830156,0.02028556,0.9738843,0.081,0.611,0.309,0.7895,5,1248566400,Tasty chewy cherry goodness!,"These are great.  Lots of (undoubtedly artificial) cherry flavor, and not doughy like <a href=""http://www.amazon.com/gp/product/B000F8J2HO"">Twizzlers Cherry Nibs</a>. Just perfect!"
276598,0.13022093,0.55591214,0.31386694,0.017,0.859,0.124,0.9455,4,1271548800,Quick and easy:enjoyable snack with enough calories to satisfy,"I have always been quite a picky eater, and at times have trouble upholding myself to a certain eating schedule, which results in me not eating enough. While trying to change this around, I started to think of possibilities that I could use in order to assure I sustain myself in a healthy way. This lead me to searching amazon for suitable snacks that are somewhat healthy, and provide enough calories to get you going for a little while. Erin's Baker's breakfast cookies is the result of this search. With a good 300 calories, these cookies provides you with a good balance of calories and the needed nutrients (especially coming from the whole grains) while at the same time being a pleasurable eating experience. I have not tasted anything other than the double chocolate chunk, however I can safely say these did not disappoint. I have been ordering them for a few months now, and have now signed up for the monthly subscription option.<br /><br />These are highly recommended as snacks, especially for the mornings where you couldn't help but stay in your nice warm bed a little bit longer, and do not have enough time to make a proper breakfast before having to head out for work or class."
429838,0.095433675,0.30988106,0.5946852,0.087,0.81,0.103,0.632,4,1344384000,Leaves my hair clean and smelling good,"My hair is thin, and most shampoos leave my hair feeling dry and stringy. The Clear Scalp Ultra Shea shampoo really cleans without drying my hair out. After rinsing my hair, it no longer feels dry and stringy. I use it in combination with the Ultra Shea conditioner, and my hair feels really good. My wife uses both the shampoo and conditioner and also likes them. My one complaint is that it does not rinse off easily. I have to rinse a lot to get it out of my hair, and my hair is short. While I don't like to use the same shampoo very often, this is one that I will use a lot. My wife and I both love how it smells, too. Try it, I think you'll like it."
60689,0.66794795,0.2740321,0.058019973,0.079,0.785,0.136,0.8815,3,1285632000,its ok,"i bought one of these bottles because i wanted to try it out first before i got alot of them. i tryed half a bottle since i didnt want to be all hiped up. the taste was horrible..it was like drinking gross medicine. i didnt feel it right away, but i did notice after my walk to my daughters doctor (about 30mins) when i was in the waiting room and i sat down i was pretty tired and could of fell asleep. it was no more than 2 hours of me takingit. im sure if i took the whole bottle i would of gotten more energy. i may buy a few more of these bottles in different flavors. it did help me with early morning appointments that i know i wouldnt of wanted to do( no one likes sitting in  and running back in forth to 3 different offices all day)<br />besides the taste i think its alright"
378737,0.025911842,0.095760494,0.87832767,0.0,0.788,0.212,0.8568,5,1325116800,Great tasting coffee,"This is going to be a staple in my house from now on- good flavor, less jitters, makes a great 'anytime' coffee. Decaf can be so uninspiring.<br /><br />I wish they would make flavored half caf....are you listening, Green Mountain.."
402767,0.0027862797,0.01760564,0.97960806,0.0,0.776,0.224,0.979,4,1349740800,Good potato chip alternative,"I had some of these Terra chips for the first time a few weeks ago and was honestly surprised by how good they were! I have since tried the Original, Mediterranean, and Sweets and Beets flavors. I liked them all, so I'm looking forward to trying even more of the flavors in the future. There are a variety of root vegetable chips in each bag (varies based on what flavor you buy). I like all the veggie chips I've had, though some are harder than others. Terra chips have a great texture--crunchy like regular potato chips rather than soft and chewy like most dried fruits/veggies. This makes them a great alternative to chips with more nutritional value. I really like them and enjoy having them for a snack now and then. I like the Mediterranean flavor best out of the ones I've tried so far, but they are all really good."
192083,0.14010689,0.32670113,0.5331919,0.094,0.8,0.106,0.5054,5,1290211200,Delicious Perfume,"I first had these when a Chinese co-worker brought some in...  First taste: Think perfume-scented Jell-o.  Odd, fragrant, unsure.  Second taste:  A little better, but still unsure.  Third taste: Hooked!  They are an acquired taste, but I crave them all the time.  Two jellies are the perfect pick-me-up anytime during the day.  I can't really eat more at a time and fewer somehow falls short.  I finally found some in an Asian market in Florida for way cheaper than here... bummed at the price.  Still, you can't go wrong with these!  My wife hates 'em."
122148,0.004252517,0.023175035,0.97257257,0.0,0.52,0.48,0.9651,5,1301443200,"Superb, Good quality product.",The Xylitol quality is great and made the perfect cookie.<br />It substitute regular sugar 1:1 and gives you the great benefits of not abusing sugar.<br />Use with confidence.
374309,0.0038968716,0.15518822,0.84091496,0.0,0.942,0.058,0.6249,5,1223424000,Awsome Movie. Awsome 3-D box cover,Just got it in today an the first thing i noticed is the box cover is 3-d.<br />Has Beetlejuice with a shrinkin head and when you turn it. It has barbra and her husdand on each side of beetejuice with the husband head in beetlejuice's head. It has the soundtrack and the cartoons. So all in all you getting a great movie. Song songs and the cartoon.<br />Worth every dollar
396107,0.004135105,0.0127862245,0.98307854,0.0,0.811,0.189,0.6369,5,1296950400,My favorite,I tried Millstone Coffee about 5 years ago and I've been hooked every since. The best coffee that I've ever had.
352792,0.010248709,0.0444485,0.94530267,0.037,0.737,0.227,0.8676,5,1311120000,An Excellent treat for your cats,"My cats loved the treats and gobbled them up right away.  They really enjoyed the treat, I had to hide them or one of my cats would  bat them down to the floor, and try to get into them."
111504,0.0047855945,0.026480883,0.96873355,0.05,0.693,0.258,0.9944,5,1307404800,just what i was looking for,"I am so pleased with this purchase.  I had bought 2 ounces of Med. shredded coconut from Whole Foods and paid a much higher price.  This coconut is not as sweet as the one from whole foods but is just as delicious and so much less expensive.  I have made the recipe on the side of the package for chocolate macaroon cookies, simple and delicious.  i use Stevia powder instead of white sugar that is calls for and they are delicious if not better.  better for you for sure.  i also made chocolate macarooms with dried cherries, again delicious.  i also eat this shredded coconut by itself, great snack, low is carbs and good for you.  love love it!  and for this price you get 4 packs of it!  each 24oz.  if you do the math in what i paid for at whole foods for 2 ounces 3.99, you will figure how much you save.  store it in the frig. for longer life.  if you do not use that much, give it away as a gift."
519883,0.006476657,0.028768491,0.9647548,0.06,0.688,0.252,0.6961,4,1226016000,Addictive!,"These are quite good. I wasn't too sure about them at first, but the more I ate them the more I liked them."
83209,0.00423907,0.023725152,0.97203594,0.026,0.831,0.143,0.8748,5,1334793600,Healthy and Simple,"I'm so happy to have found a high quality wet food for my miniature dachshund. Our family really believes that high quality food is important for a long and healthy life; we try to avoid all fillers and by-products. Our dog loves this formula, which we use one spoon of along with his dry food at each meal.<br /><br />For his size and diet I find that the small cans are more convenient since they last him so long."
108481,0.011213318,0.038422048,0.95036465,0.0,0.843,0.157,0.6249,5,1325462400,"Fresh, Huge, Tasty",Would buy these again. Great quality and freshness. Not too salty or oily and they are about as jumbo as you can get.
17722,0.004840353,0.018392129,0.9767675,0.0,0.768,0.232,0.9186,5,1345420800,Fantastic!,"Buy it now, please. These are just great, with perfect flavor and texture. I keep them in the refer where they are even more refreshing. Try them with different things: in salads, with crudite, with good dark chocolate, with your tea in the morning, as we do. A+++"
523366,0.007864682,0.038837723,0.95329756,0.0,0.722,0.278,0.9224,5,1336608000,Big Red,"I grew up in Southern Indiana and drank Big Red almost everday as a teen.  I have moved to New York and still enjoy the great taste.  All my friends says it tastes like bubble gum, but, I think it has the greatest taste ever.  Fred"
413841,0.04799614,0.1060534,0.8459504,0.064,0.755,0.182,0.6133,3,1291766400,"Great chip, little salty for me.","I ordered this box of potato chips a few months ago. I love the popchips, it tastes great.<br />One thing I have problem is it's little too salty for me. Anyone who has less tolerance of salt should be careful."
191778,0.007309405,0.056814644,0.935876,0.0,0.803,0.197,0.7096,5,1325894400,Like,The product is what I needed. Works out fine receiving it one a month for the dogs. It is also great to order an extra shipment when needed.
115017,0.009655788,0.07592369,0.91442037,0.168,0.569,0.263,0.705,5,1174176000,gives me sustained energy,I have heard this form of ginseng is best for guys but I love htis stuff too. I drink one bottle when I am feeling tired and it gives me sustained energy and no jitters plus when i take it regualry i have noticed it helps my stress levels.
218048,0.6495433,0.26997674,0.08047999,0.058,0.71,0.232,0.9324,3,1335744000,DOG LOVES IT....but will no longer order this item.,"I have discovered that this product has things in it that can make my dog sick!!  I feed my dog to keep her healthy, was NOT prepared to kill her as I feed her.  She is on meds and a Healthy Pet food now.  I think the company that sells this product should MAKE SURE they are selling a ""Healthy Product"".<br /><br />Thank you Amazon for the opportunity to ""Inform"" other pet owners of this situation."
77093,0.027349,0.094439074,0.87821203,0.044,0.668,0.288,0.9905,5,1245801600,Great enough to eat plain!,"Sure you could put it in milk and eat it like cereal, sprinkle it as a topping on ice cream or fro-yo, but it is perfect enough to snack right out of the bag.  I love how sweet it is.  I am not a fan of dry-barely-sweet granola but the gooey sugary stuff marketed toward children isn't great either (I'd rather eat a cookie or cake).  This hits that midpoint that is perfect when craving a sweet snack (without going for a full-fledged dessert).  The chocolate is perfect and sweet without being bitter like found in many healthier snacks.<br /><br />Nice perk... the zipper closure at the top.  I can never seem to find a ""Chip Clip"" in my house when I need one though I have bought dozens."
313819,0.014977457,0.08330105,0.9017215,0.01,0.784,0.206,0.9806,5,1315612800,Love it!,"Our family eats at Taco Bell on the rare occasion, and I've never been a big fan of their food.  Their sauces on the other hand, I've always liked.  And not only is it cheaper and better quality ingredients to make your own tacos for your family, but now you can have the awesome sauces, too.  I really like this one quite a bit.  It's got a little bit of a kick to it, and it's my husband's favorite.<br /><br />A little bit does go along way, and I cannot imagine anyone using the ""serving size"" of 2 tablespoons!  A teaspoon per taco is MORE than enough.  And I like it that way, that you get plenty of value out of the bottle.  Will definitely buy again, and will buy other flavors as well."
368637,0.20048138,0.27385017,0.52566844,0.066,0.621,0.313,0.9633,5,1325116800,Great Instant Sugar Free Cider,"I am surprised by the negative reviews here.  I mean, instant cider (the kind you get in the packets) will never taste like real cider.  This is actually better than the brands of instant cider I have found.  Yes, it is sweet, and the caramel ""finish"" is a nice addition.  This is the only K-Cup product I have found that is sugar free, which I appreciate.  If you enjoy instant cider, I wouldn't hesitate."
201064,0.0070349122,0.095332436,0.8976327,0.068,0.839,0.094,0.2023,5,1289088000,great coffee,good to the last drop. my wife drink it all in about 1-1/2 weeks(pack of 2) thats 48 k-cups. i guess it was good.<br />i guess i will get more.
567198,0.0068524205,0.04301097,0.95013654,0.025,0.756,0.219,0.9762,5,1331337600,Clean and tasty beverage.,"I feel like straight coconut water is an acquired taste, but these peach mango ones are just delicious. They aren't too sweet and the mix of peach and mango is more of an accent than a dominant set of flavors. The result is a cool, refreshing beverage in what i consider to be the perfect container size. Where i live, these are priced individually at an average of $1.79, which would be around $21.50 for a twelve pack. So, for the current subscribe & save price of $17.65, you are saving around $4 here on Amazon (if you would have purchased twelve anyway that is).<br />Great taste, competitive price. I am glad to have found these here."
136626,0.0049524885,0.08278144,0.9122661,0.0,0.838,0.162,0.4404,5,1321574400,Brings back old memories,I remember these from when I was a kid. I have looked for them before. Hope you keep making them
78289,0.00845144,0.037044197,0.9545043,0.0,1.0,0.0,0.0,5,1330905600,Delicious,"Before drinking SAMU, I would have never thought of buying coconut water. SAMU is so refreshing that it has made me a believer!"
351952,0.0023369158,0.007926014,0.98973715,0.0,0.507,0.493,0.9389,5,1343952000,Love them,"Yummy!  These cookies are delicious, even more favorable they are organic and organic being sold at a decent price!  Enjoy!"
450259,0.007326951,0.055103388,0.93756956,0.059,0.753,0.187,0.6969,5,1320883200,dog food for my Bischon Frise,"Since Joy, our Bischon Frise, started eating this food, her fur is no longer oily.  She smells much better.<br /><br />The pieces are very small and easy for her to eat."
35515,0.0035706083,0.02291613,0.9735133,0.0,0.776,0.224,0.886,5,1281139200,Family Pleaser,"This is a terrific seasoning for all kinds of meat. I may even try it on fish. I have used it with beef burritos, chicken enchiladas, tacos, etc. Everytime I use it, my family and friends love it and ask for ""my"" recipe."
234611,0.034670867,0.532505,0.4328242,0.038,0.842,0.12,0.9843,5,1252886400,Best meal time slower-downer and doggy activity out there,"We bought this for our 5 month old lab to keep her from inhaling her dinner in 5 seconds flat. We have now purchased 2 more as gifts for other dog owners.<br /><br />It took our dog a day and a half to figure this toy out. At first she barked at it since she was frustrated that she could see and smell her kibble but couldn't get to it. After a few happy mistakes with pawing at it and watching us pull the rope, she caught on. Now it takes her 20 minutes to eat her 1.5 cups of kibble inside.<br /><br />Great Features:<br />- Durable and easy to wash Nalgene type material<br />- ""Rope"" is actually a flexible rubber stick, making washing/sanitizing easy<br />- Screw-off bottom makes loading up the toy simple<br />- Translucent bottle so you can see how much kibble is left<br />- Can hold all sorts of sizes of kibble<br /><br />Challenging Feature:<br />- It can sometimes take a few tries to get the bottom screwed back on b/c the threads are narrow. But, then again the bottom has never fallen off and the dog can't figure out how to unscrew the bottom.<br /><br />We had tried other 'treat balls' in the past, but found that they couldn't hold enough kibble to keep the activity going for very long. Other treat ball products were either to big or small for our dog's kibble, making getting the food out either way too easy (it fell right out) or too hard (it took a human with thumbs to get it out). Finally, the other treat balls were a solid rubber which meant in order to know if anything was left you had to pick it up and shake it. These were the kinds that we impossible to clean as well.<br /><br />We highly recommend this product. So does Roxxee, our dog, who still finds eating to be a fun activity."
95130,0.004489121,0.022917662,0.9725932,0.0,0.85,0.15,0.5974,5,1316476800,Quick shipment,I was anticipating this product would arrive 3 weeks from date of order and it came in almost a week after I placed the order.  Greatly appreciated!
486712,0.0070351437,0.0720734,0.9208916,0.0,0.761,0.239,0.8176,5,1292371200,Good price for the quantity :),It came in a timely fashion & it was a good price for the quantity I received. This tea is good for occasional constipation or to help your body along when it feels irregular.
446430,0.0048776558,0.010921753,0.9842005,0.0,0.851,0.149,0.6884,5,1292889600,Love Amazon!!,"Personally, of all of the teas I have tried, I think YOGI is just the best...if you want an intense ginger flavor, this is the tea for you.  This is just one of  many products I have purchased from Amazon...I am always beyond pleased with the product, service and price...THANK YOU!!!"
167752,0.0137940645,0.044330254,0.94187576,0.151,0.627,0.223,0.6509,5,1287532800,Great Piggy Treat,I have two Pot Bellied Pigs and they just love these treats. And I don't worry about giving them these snacks because they are so low in fat. You have no idea how fast pigs gain weight!
306735,0.0030613919,0.031760655,0.9651779,0.0,0.813,0.187,0.7712,4,1318464000,"Great taste, great value","Tasted great and was much less expensive that purchasing at my local grocery store.  We put it in the crock pot overnight, and have fresh, hot oatmeal in the morning.  Yum!"
292687,0.092075065,0.32162994,0.58629495,0.082,0.628,0.29,0.7651,5,1336867200,My dog loves this!,"As a newly adopter of a one year old, I tried certain foods with not much success.  My dog loves this food, and I do too, as she eats well and healthy."
16360,0.0027967994,0.009480947,0.98772234,0.0,0.824,0.176,0.4927,5,1254528000,K-cup coffe,We were very pleased with this product and the short time in which we received it.
367754,0.020903207,0.03233732,0.9467595,0.0,0.481,0.519,0.9888,5,1334793600,"Love, love, love.....","I love, love, love this product. The other coconut oil that I bought at a local super market taste like lard....yuck. This is creamy and a coconut lovers dream. If you want good tasting food and a great looking body and skin, get this product!!! You really can't go wrong!!!"
401444,0.014596235,0.028329082,0.95707476,0.13,0.732,0.138,-0.1321,5,1300320000,Wow!,"I just had this soup as a quick lunch and it was incredible! I was actually quite surprised - not by the excellent quality, but by the bold and intense flavors. It is spicy, creamy, and savory. And it is an excellent source of nutrition. The caloric and fat content is a good healthy type of fat coming from coconut milk, which has many health benefits. If you don't like sweet potatoes, spicy red chile's, creamy coconut milk, and a hint of lime - this soup is not for you and I would suggest sticking to the more fake quality other brands tend to offer (with 5 times the sodium and less flavor)."
419342,0.012769931,0.08647379,0.9007563,0.078,0.802,0.121,0.5443,5,1338422400,This it like dog heroin.  There's nothing my dog won't do for liver treats.,"I've been using Freeze Dried Liver treats to train and reward my dogs for about 20 years.  It is like dog heroin for my dogs, there is nothing they won't do for these treats.  It makes training a breeze.  My current dog, Samson, will sit in front of the pantry and drool until I give him a treat.  The treats are expensive so I cut them in quarters so they last longer.  These are 100% meat, no scrap or filler.  These are the only treats I give Samson, my Rottweiler.  You can't go wrong with these treats."
37659,0.19412729,0.1440345,0.66183823,0.067,0.806,0.127,0.4118,2,1342828800,Melted,"This is a wonderful product, we all love these at work, which is why I bought the 2 lb bag. But somewhere along the way it got overheated and all melted together in a big ball. Ruined the chocolate and ended up throwing it away. I guess don't order in the summer or come up with another shipping solution."
232958,0.027337488,0.22340022,0.74926233,0.031,0.858,0.111,0.9413,4,1287014400,Caviar for less money,"I developed a real craving for some caviar a few weeks ago, after not having had any for a couple of years. I searched though Google, eBay, and Amazon till I found this product. It actually reminded me of a similar brand I used to buy in a Gourmet Giant Supermarket. While searching I was reminded that caviar ranges dramatically in price from thousands of dollars to less than ten for a few ounces. A friend recently told me about a cruise ship locker that held over a million dollars worth on every cruise! The best caviar I ever tasted was at a 5* Marriot hotel in downtown Copenhagen. I ordered their caviar salad appetizer every day during a week long business trip. So with that background in mind for me this product was well worth the $30 some odd dollars I spent with shipping to receive 4 3.5 ounce containers. I even purchased some fancy crackers, and real cr&egrave;me fresh to go with it. I prefer small black caviar to other varieties, and while this purchase wasn't the tastiest I have ever had, it satisfied my craving and more. By wife also enjoyed this treat and complained when I emptied one of the containers before she had her ""fair share."" I would buy this product from this vendor again, but I also plan to compare it with what others have to offer. I would be curious to hear what others have to say about where to get low cost high quality black caviar. Thanks!"
120833,0.002306683,0.0129654445,0.9847279,0.0,0.852,0.148,0.6114,5,1334275200,Hazelnut Exquiste,I have purchased and used 3 boxes of the Hazelnut cappuccino and look forward to a cup or two each day!  Wonderful flavor and reasonable in price.
161378,0.0048320303,0.019958295,0.9752096,0.0,0.961,0.039,0.525,5,1348790400,PURE HEAVEN,"I found this product living in Florida and I can say that it brings out the flavor in chicken tremendously! I have not fully marinated with it. I usually rub down my chicken and then pop in the oven at 400 and bake for an hour. It comes out so juicy and flavorful that I can not even go back to cooking chicken any other way.<br />I have yet to use it on other meats, but with the chicken I can say...do not hesitate to give it a try! Beyond AWESOME!!!!"
159079,0.44689995,0.23736061,0.31573942,0.124,0.743,0.133,0.1045,4,1319328000,"Fine product, but cans are very hard to open","This is a fine product.  Tastes great, and is organic.  However the cans are very difficult to open, and often require the use of a tool because the pop-top breaks off.  Guessing this is due to inferior quality aluminum."
